I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21,I22,I23,I24,I25,I26,I27,I28,I29,I30,I31,I32,I33,I34,I35,I36,I37,I38,I39
759333.000000,0.000000,-0.002441,-1.049316,0.084047,-0.003628,-0.036871,-0.001442,0.002111,-1.004519,0.195871,-0.026305,-0.072232,-0.135244,-0.041498,0.061873,-0.000000,0.000000,-0.000000,0.000000,-0.001442,0.002111,-1.004519,0.195871,-0.026305,-0.072232,0.298520,0.000000,0.000000,0.000000,0.000000,0.002981,0.000000,0.000000,0.000000,0.003592,0.000000,0.000000,0.000000,0.000000
759335.000000,-0.001953,-0.003906,-1.047363,0.145022,0.057348,-0.158823,-0.001432,0.002117,-1.004532,0.192330,-0.028097,-0.072661,-0.135227,-0.041565,0.061873,-0.000000,0.000000,-0.000000,0.000000,-0.001432,0.002117,-1.004532,0.192330,-0.028097,-0.072661,0.298549,0.000000,0.000000,0.000000,0.000000,0.002981,0.000000,0.000000,0.000000,0.003585,0.000000,0.000000,0.000000,0.000000
759336.000000,0.001953,-0.004395,-1.046387,0.205998,-0.064604,-0.097847,-0.001428,0.002121,-1.004539,0.189459,-0.026396,-0.074388,-0.135223,-0.041596,0.061873,-0.000000,0.000000,-0.000000,0.000000,-0.001428,0.002121,-1.004539,0.189459,-0.026396,-0.074388,0.298559,0.000000,0.000000,0.000000,0.000000,0.002981,0.000000,0.000000,0.000000,0.003582,0.000000,0.000000,0.000000,0.000000
759337.000000,0.001953,-0.004395,-1.046387,0.205998,-0.064604,-0.097847,-0.001423,0.002125,-1.004545,0.186731,-0.024779,-0.078697,-0.135221,-0.041626,0.061873,-0.000000,0.000000,-0.000000,0.000000,-0.001423,0.002125,-1.004545,0.186731,-0.024779,-0.078697,0.298566,0.000000,0.000000,0.000000,0.000000,0.002981,0.000000,0.000000,0.000000,0.003578,0.000000,0.000000,0.000000,0.000000
759338.000000,0.000488,-0.003906,-1.046387,0.205998,-0.003628,-0.158823,-0.001419,0.002131,-1.004552,0.184383,-0.024507,-0.084277,-0.135222,-0.041656,0.061874,-0.000000,0.000000,-0.000000,0.000000,-0.001419,0.002131,-1.004552,0.184383,-0.024507,-0.084277,0.298571,0.000000,0.000000,0.000000,0.000000,0.002981,0.000000,0.000000,0.000000,0.003575,0.000000,0.000000,0.000000,0.000000
759339.000000,0.000488,-0.000488,-1.044922,0.205998,-0.003628,-0.036871,-0.001414,0.002137,-1.004559,0.182423,-0.024680,-0.089511,-0.135225,-0.041685,0.061874,-0.000000,0.000000,-0.000000,0.000000,-0.001414,0.002137,-1.004559,0.182423,-0.024680,-0.089511,0.298574,0.000000,0.000000,0.000000,0.000000,0.002981,0.000000,0.000000,0.000000,0.003571,0.000000,0.000000,0.000000,0.000000
759340.000000,0.002930,-0.004395,-1.044922,0.205998,-0.003628,-0.036871,-0.001410,0.002143,-1.004565,0.180928,-0.023538,-0.093234,-0.135230,-0.041714,0.061874,-0.000000,0.000000,-0.000000,0.000000,-0.001410,0.002143,-1.004565,0.180928,-0.023538,-0.093234,0.298574,0.000000,0.000000,0.000000,0.000000,0.002981,0.000000,0.000000,0.000000,0.002813,0.000000,0.000000,0.000000,0.000000
759343.000000,0.000977,-0.001953,-1.047363,0.205998,0.118323,-0.158823,-0.001396,0.002165,-1.004585,0.184096,-0.014210,-0.094052,-0.135240,-0.041782,0.061874,-0.000000,0.000000,-0.000000,0.000000,-0.001396,0.002165,-1.004585,0.184096,-0.014210,-0.094052,0.298577,0.000000,0.000000,0.000000,0.000000,0.002981,0.000000,0.000000,0.000000,-0.000773,0.000000,0.000000,0.000000,0.000000
759344.000000,-0.000488,-0.001953,-1.047852,0.205998,0.057348,-0.158823,-0.001391,0.002173,-1.004592,0.187274,-0.008096,-0.096051,-0.135239,-0.041795,0.061874,-0.000000,0.000000,-0.000000,0.000000,-0.001391,0.002173,-1.004592,0.187274,-0.008096,-0.096051,0.298581,0.000000,0.000000,0.000000,0.000000,0.002981,0.000000,0.000000,0.000000,-0.000772,0.000000,0.000000,0.000000,0.000000
759345.000000,0.000488,-0.002441,-1.045410,0.266974,-0.003628,-0.158823,-0.001386,0.002181,-1.004599,0.190885,-0.000188,-0.099965,-0.135233,-0.041800,0.061874,-0.000000,0.000000,-0.000000,0.000000,-0.001386,0.002181,-1.004599,0.190885,-0.000188,-0.099965,0.298587,0.000000,0.000000,0.000000,0.000000,0.002981,0.000000,0.000000,0.000000,-0.000772,0.000000,0.000000,0.000000,0.000000
759346.000000,0.002441,-0.003906,-1.046875,0.266974,-0.003628,-0.219798,-0.001381,0.002190,-1.004606,0.195068,0.007413,-0.105164,-0.135224,-0.041797,0.061874,-0.000000,0.000000,-0.000000,0.000000,-0.001381,0.002190,-1.004606,0.195068,0.007413,-0.105164,0.298595,0.000000,0.000000,0.000000,0.000000,0.002981,0.000000,0.000000,0.000000,-0.000771,0.000000,0.000000,0.000000,0.000000
759347.000000,0.000000,-0.005859,-1.048340,0.205998,-0.003628,-0.036871,-0.001376,0.002198,-1.004613,0.199962,0.013428,-0.111512,-0.135210,-0.041788,0.061874,-0.000000,0.000000,-0.000000,0.000000,-0.001376,0.002198,-1.004613,0.199962,0.013428,-0.111512,0.298607,0.000000,0.000000,0.000000,0.000000,0.002981,0.000000,0.000000,0.000000,-0.000770,0.000000,0.000000,0.000000,0.000000
759348.000000,-0.000488,-0.001953,-1.047363,0.205998,0.057348,-0.097847,-0.001371,0.002207,-1.004620,0.204916,0.018167,-0.117910,-0.135191,-0.041775,0.061874,-0.000000,0.000000,-0.000000,0.000000,-0.001371,0.002207,-1.004620,0.204916,0.018167,-0.117910,0.298623,0.000000,0.000000,0.000000,0.000000,0.002981,0.000000,0.000000,0.000000,-0.000769,0.000000,0.000000,0.000000,0.000000
759350.000000,0.001465,-0.003418,-1.047363,0.205998,-0.003628,-0.158823,-0.001359,0.002225,-1.004635,0.211262,0.026966,-0.124564,-0.135144,-0.041734,0.061874,-0.000000,0.000000,-0.000000,0.000000,-0.001359,0.002225,-1.004635,0.211262,0.026966,-0.124564,0.298663,0.000000,0.000000,0.000000,0.000000,0.002981,0.000000,0.000000,0.000000,-0.000768,0.000000,0.000000,0.000000,0.000000
759352.000000,-0.001465,-0.001953,-1.046387,0.145022,-0.064604,-0.036871,-0.001348,0.002243,-1.004651,0.214950,0.031454,-0.126384,-0.135088,-0.041681,0.061873,-0.000000,0.000000,-0.000000,0.000000,-0.001348,0.002243,-1.004651,0.214950,0.031454,-0.126384,0.298707,0.000000,0.000000,0.000000,0.000000,0.002981,0.000000,0.000000,0.000000,0.000202,0.000000,0.000000,0.000000,0.000000
