I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21,I22,I23,I24,I25,I26,I27,I28,I29,I30,I31
625476.000000,0.002441,0.001953,-1.046875,0.205998,0.057348,-0.097847,0.002626,0.005865,-1.004092,0.151756,0.030930,-0.095642,-0.421655,0.137223,0.062067,0.000000,0.000000,0.000000,-0.000000,0.002626,0.005865,-1.004092,0.151756,0.030930,-0.095642,0.125120,0.000000,0.000000,3.000000,5.000000,1.046374
625477.000000,0.003418,0.000000,-1.044922,0.145022,0.118323,-0.097847,0.002627,0.005864,-1.004095,0.148110,0.033917,-0.098651,-0.421656,0.137223,0.062067,0.000000,0.000000,0.000000,-0.000000,0.002627,0.005864,-1.004095,0.148110,0.033917,-0.098651,0.125120,0.000000,0.000000,3.000000,5.000000,1.046374
625478.000000,0.003418,-0.001465,-1.044434,0.266974,-0.003628,-0.036871,0.002627,0.005863,-1.004097,0.145885,0.037246,-0.100950,-0.421660,0.137225,0.062067,0.000000,0.000000,0.000000,-0.000000,0.002627,0.005863,-1.004097,0.145885,0.037246,-0.100950,0.125124,0.000000,0.000000,3.000000,5.000000,1.046374
625479.000000,0.002441,-0.000488,-1.045410,0.084047,0.057348,-0.036871,0.002628,0.005863,-1.004099,0.145497,0.040613,-0.101278,-0.421664,0.137231,0.062067,0.000000,0.000000,0.000000,-0.000000,0.002628,0.005863,-1.004099,0.145497,0.040613,-0.101278,0.125131,0.000000,0.000000,3.000000,5.000000,1.046374
625480.000000,0.004395,0.002441,-1.044434,0.145022,-0.003628,-0.097847,0.002629,0.005863,-1.004101,0.146032,0.043376,-0.099878,-0.421667,0.137240,0.062067,0.000000,0.000000,0.000000,-0.000000,0.002629,0.005863,-1.004101,0.146032,0.043376,-0.099878,0.125140,0.000000,0.000000,3.000000,5.000000,1.046374
625483.000000,0.001953,-0.001465,-1.046387,0.084047,-0.003628,-0.097847,0.002631,0.005863,-1.004104,0.146448,0.047053,-0.094338,-0.421678,0.137275,0.062067,0.000000,0.000000,0.000000,-0.000000,0.002631,0.005863,-1.004104,0.146448,0.047053,-0.094338,0.125177,0.000000,0.000000,3.000000,5.000000,1.046374
625484.000000,0.004883,-0.000488,-1.045410,0.205998,0.057348,-0.097847,0.002632,0.005864,-1.004105,0.146712,0.046870,-0.093145,-0.421680,0.137288,0.062066,0.000000,0.000000,0.000000,-0.000000,0.002632,0.005864,-1.004105,0.146712,0.046870,-0.093145,0.125189,0.000000,0.000000,3.000000,5.000000,1.046374
625485.000000,0.001465,-0.000488,-1.045898,0.145022,-0.003628,-0.036871,0.002632,0.005864,-1.004105,0.146545,0.045689,-0.091945,-0.421683,0.137299,0.062066,0.000000,0.000000,0.000000,-0.000000,0.002632,0.005864,-1.004105,0.146545,0.045689,-0.091945,0.125201,0.000000,0.000000,3.000000,5.000000,1.046374
625487.000000,0.003418,0.003418,-1.042969,0.145022,0.057348,-0.097847,0.002633,0.005865,-1.004106,0.146549,0.042404,-0.089005,-0.421690,0.137316,0.062066,0.000000,0.000000,0.000000,-0.000000,0.002633,0.005865,-1.004106,0.146549,0.042404,-0.089005,0.125219,0.000000,0.000000,3.000000,5.000000,1.046374
625488.000000,0.004883,0.002441,-1.046387,0.084047,-0.003628,-0.036871,0.002633,0.005865,-1.004105,0.146180,0.041236,-0.087441,-0.421693,0.137323,0.062066,0.000000,0.000000,0.000000,-0.000000,0.002633,0.005865,-1.004105,0.146180,0.041236,-0.087441,0.125227,0.000000,0.000000,3.000000,5.000000,1.046374
625489.000000,0.003418,0.001953,-1.046875,0.266974,0.118323,-0.097847,0.002633,0.005865,-1.004105,0.145377,0.040242,-0.085897,-0.421697,0.137329,0.062066,0.000000,0.000000,0.000000,-0.000000,0.002633,0.005865,-1.004105,0.145377,0.040242,-0.085897,0.125234,0.000000,0.000000,3.000000,5.000000,1.046374
625490.000000,0.003906,0.001465,-1.046875,0.205998,0.118323,-0.097847,0.002632,0.005865,-1.004104,0.145293,0.039789,-0.084442,-0.421702,0.137334,0.062066,0.000000,0.000000,0.000000,-0.000000,0.002632,0.005865,-1.004104,0.145293,0.039789,-0.084442,0.125240,0.000000,0.000000,3.000000,5.000000,1.046374
625492.000000,0.005859,0.000488,-1.044922,0.145022,-0.003628,-0.097847,0.002630,0.005864,-1.004103,0.149623,0.044856,-0.081776,-0.421704,0.137351,0.062066,0.000000,0.000000,0.000000,-0.000000,0.002630,0.005864,-1.004103,0.149623,0.044856,-0.081776,0.125257,0.000000,0.000000,3.000000,5.000000,1.046374
