file,frame_index,status,expected_count,camera0_count,camera1_count,camera2_count,fused_count,cluster_id,observed_member_count,synthetic,mean_x,mean_y,mean_size,quality,members
"2灯_(-175,50)_(-40,-100).csv",489,ok,2,0,0,1,2,0,1,0,138.692000,8.538000,2.034000,0.333333,C2:S0:x=138.692:y=8.538:s=2.034
"2灯_(-175,50)_(-40,-100).csv",489,ok,2,0,0,1,2,1,0,1,0.000000,0.000000,0.000000,0.000000,synthetic_missing
"2灯_(-175,50)_(-40,-100).csv",490,ok,2,0,0,1,2,0,1,0,138.692000,8.538000,2.034000,0.333333,C2:S0:x=138.692:y=8.538:s=2.034
"2灯_(-175,50)_(-40,-100).csv",490,ok,2,0,0,1,2,1,0,1,0.000000,0.000000,0.000000,0.000000,synthetic_missing
"2灯_(-175,50)_(-40,-100).csv",491,ok,2,0,0,1,2,0,1,0,138.692000,8.538000,2.034000,0.333333,C2:S0:x=138.692:y=8.538:s=2.034
"2灯_(-175,50)_(-40,-100).csv",491,ok,2,0,0,1,2,1,0,1,0.000000,0.000000,0.000000,0.000000,synthetic_missing
"2灯_(-175,50)_(-40,-100).csv",492,ok,2,0,0,1,2,0,1,0,138.692000,8.538000,2.034000,0.333333,C2:S0:x=138.692:y=8.538:s=2.034
"2灯_(-175,50)_(-40,-100).csv",492,ok,2,0,0,1,2,1,0,1,0.000000,0.000000,0.000000,0.000000,synthetic_missing
"2灯_(-175,50)_(-40,-100).csv",493,ok,2,0,0,1,2,0,1,0,138.692000,8.538000,2.034000,0.333333,C2:S0:x=138.692:y=8.538:s=2.034
"2灯_(-175,50)_(-40,-100).csv",493,ok,2,0,0,1,2,1,0,1,0.000000,0.000000,0.000000,0.000000,synthetic_missing
"2灯_(-175,50)_(-40,-100).csv",494,ok,2,0,0,1,2,0,1,0,138.692000,8.538000,2.034000,0.333333,C2:S0:x=138.692:y=8.538:s=2.034
"2灯_(-175,50)_(-40,-100).csv",494,ok,2,0,0,1,2,1,0,1,0.000000,0.000000,0.000000,0.000000,synthetic_missing
"2灯_(-175,50)_(-40,-100).csv",495,ok,2,0,0,1,2,0,1,0,138.692000,8.538000,2.034000,0.333333,C2:S0:x=138.692:y=8.538:s=2.034
"2灯_(-175,50)_(-40,-100).csv",495,ok,2,0,0,1,2,1,0,1,0.000000,0.000000,0.000000,0.000000,synthetic_missing
"2灯_(-175,50)_(-40,-100).csv",496,ok,2,0,0,1,2,0,1,0,138.692000,8.538000,2.034000,0.333333,C2:S0:x=138.692:y=8.538:s=2.034
"2灯_(-175,50)_(-40,-100).csv",496,ok,2,0,0,1,2,1,0,1,0.000000,0.000000,0.000000,0.000000,synthetic_missing
"2灯_(-175,50)_(-40,-100).csv",497,ok,2,0,0,1,2,0,1,0,138.692000,8.538000,2.034000,0.333333,C2:S0:x=138.692:y=8.538:s=2.034
"2灯_(-175,50)_(-40,-100).csv",497,ok,2,0,0,1,2,1,0,1,0.000000,0.000000,0.000000,0.000000,synthetic_missing
"2灯_(-175,50)_(-40,-100).csv",498,ok,2,0,0,1,2,0,1,0,138.692000,8.538000,2.034000,0.333333,C2:S0:x=138.692:y=8.538:s=2.034
"2灯_(-175,50)_(-40,-100).csv",498,ok,2,0,0,1,2,1,0,1,0.000000,0.000000,0.000000,0.000000,synthetic_missing
"2灯_(-175,50)_(-40,-100).csv",499,ok,2,0,0,1,2,0,1,0,138.692000,8.538000,2.034000,0.333333,C2:S0:x=138.692:y=8.538:s=2.034
"2灯_(-175,50)_(-40,-100).csv",499,ok,2,0,0,1,2,1,0,1,0.000000,0.000000,0.000000,0.000000,synthetic_missing
"2灯_(-175,50)_(-40,-100).csv",500,ok,2,0,0,1,2,0,1,0,138.692000,8.538000,2.034000,0.333333,C2:S0:x=138.692:y=8.538:s=2.034
"2灯_(-175,50)_(-40,-100).csv",500,ok,2,0,0,1,2,1,0,1,0.000000,0.000000,0.000000,0.000000,synthetic_missing
"2灯_(-175,50)_(-40,-100).csv",501,ok,2,0,0,1,2,0,1,0,138.692000,8.538000,2.034000,0.333333,C2:S0:x=138.692:y=8.538:s=2.034
"2灯_(-175,50)_(-40,-100).csv",501,ok,2,0,0,1,2,1,0,1,0.000000,0.000000,0.000000,0.000000,synthetic_missing
"2灯_(-175,50)_(-40,-100).csv",502,ok,2,0,0,1,2,0,1,0,138.692000,8.538000,2.034000,0.333333,C2:S0:x=138.692:y=8.538:s=2.034
"2灯_(-175,50)_(-40,-100).csv",502,ok,2,0,0,1,2,1,0,1,0.000000,0.000000,0.000000,0.000000,synthetic_missing
"2灯_(-175,50)_(-40,-100).csv",503,ok,2,0,0,1,2,0,1,0,138.692000,8.538000,2.034000,0.333333,C2:S0:x=138.692:y=8.538:s=2.034
"2灯_(-175,50)_(-40,-100).csv",503,ok,2,0,0,1,2,1,0,1,0.000000,0.000000,0.000000,0.000000,synthetic_missing
"2灯_(-175,50)_(-40,-100).csv",504,ok,2,0,0,1,2,0,1,0,138.692000,8.538000,2.034000,0.333333,C2:S0:x=138.692:y=8.538:s=2.034
"2灯_(-175,50)_(-40,-100).csv",504,ok,2,0,0,1,2,1,0,1,0.000000,0.000000,0.000000,0.000000,synthetic_missing
"2灯_(-175,50)_(-40,-100).csv",505,ok,2,0,0,1,2,0,1,0,138.692000,8.538000,2.034000,0.333333,C2:S0:x=138.692:y=8.538:s=2.034
"2灯_(-175,50)_(-40,-100).csv",505,ok,2,0,0,1,2,1,0,1,0.000000,0.000000,0.000000,0.000000,synthetic_missing
"2灯_(-175,50)_(-40,-100).csv",506,ok,2,0,0,1,2,0,1,0,138.692000,8.538000,2.034000,0.333333,C2:S0:x=138.692:y=8.538:s=2.034
"2灯_(-175,50)_(-40,-100).csv",506,ok,2,0,0,1,2,1,0,1,0.000000,0.000000,0.000000,0.000000,synthetic_missing
"2灯_(-175,50)_(-40,-100).csv",507,ok,2,0,0,1,2,0,1,0,138.692000,8.538000,2.034000,0.333333,C2:S0:x=138.692:y=8.538:s=2.034
"2灯_(-175,50)_(-40,-100).csv",507,ok,2,0,0,1,2,1,0,1,0.000000,0.000000,0.000000,0.000000,synthetic_missing
"2灯_(-175,50)_(-40,-100).csv",508,ok,2,0,0,1,2,0,1,0,138.692000,8.538000,2.034000,0.333333,C2:S0:x=138.692:y=8.538:s=2.034
"2灯_(-175,50)_(-40,-100).csv",508,ok,2,0,0,1,2,1,0,1,0.000000,0.000000,0.000000,0.000000,synthetic_missing
"2灯_(-175,50)_(-40,-100).csv",509,ok,2,0,0,1,2,0,1,0,138.692000,8.538000,2.034000,0.333333,C2:S0:x=138.692:y=8.538:s=2.034
"2灯_(-175,50)_(-40,-100).csv",509,ok,2,0,0,1,2,1,0,1,0.000000,0.000000,0.000000,0.000000,synthetic_missing
"2灯_(-175,50)_(-40,-100).csv",510,ok,2,0,0,1,2,0,1,0,138.692000,8.538000,2.034000,0.333333,C2:S0:x=138.692:y=8.538:s=2.034
"2灯_(-175,50)_(-40,-100).csv",510,ok,2,0,0,1,2,1,0,1,0.000000,0.000000,0.000000,0.000000,synthetic_missing
"2灯_(-175,50)_(-40,-100).csv",511,ok,2,0,0,1,2,0,1,0,138.692000,8.538000,2.034000,0.333333,C2:S0:x=138.692:y=8.538:s=2.034
"2灯_(-175,50)_(-40,-100).csv",511,ok,2,0,0,1,2,1,0,1,0.000000,0.000000,0.000000,0.000000,synthetic_missing
"2灯_(-175,50)_(-40,-100).csv",512,ok,2,0,0,1,2,0,1,0,138.692000,8.538000,2.034000,0.333333,C2:S0:x=138.692:y=8.538:s=2.034
"2灯_(-175,50)_(-40,-100).csv",512,ok,2,0,0,1,2,1,0,1,0.000000,0.000000,0.000000,0.000000,synthetic_missing
"2灯_(-175,50)_(-40,-100).csv",513,ok,2,0,0,1,2,0,1,0,138.692000,8.538000,2.034000,0.333333,C2:S0:x=138.692:y=8.538:s=2.034
"2灯_(-175,50)_(-40,-100).csv",513,ok,2,0,0,1,2,1,0,1,0.000000,0.000000,0.000000,0.000000,synthetic_missing
"2灯_(-175,50)_(-40,-100).csv",514,ok,2,0,0,1,2,0,1,0,138.692000,8.538000,2.034000,0.333333,C2:S0:x=138.692:y=8.538:s=2.034
"2灯_(-175,50)_(-40,-100).csv",514,ok,2,0,0,1,2,1,0,1,0.000000,0.000000,0.000000,0.000000,synthetic_missing
"2灯_(-175,50)_(-40,-100).csv",515,ok,2,0,0,1,2,0,1,0,138.692000,8.538000,2.034000,0.333333,C2:S0:x=138.692:y=8.538:s=2.034
"2灯_(-175,50)_(-40,-100).csv",515,ok,2,0,0,1,2,1,0,1,0.000000,0.000000,0.000000,0.000000,synthetic_missing
"2灯_(-175,50)_(-40,-100).csv",516,ok,2,0,0,1,2,0,1,0,138.692000,8.538000,2.034000,0.333333,C2:S0:x=138.692:y=8.538:s=2.034
"2灯_(-175,50)_(-40,-100).csv",516,ok,2,0,0,1,2,1,0,1,0.000000,0.000000,0.000000,0.000000,synthetic_missing
"2灯_(-175,50)_(-40,-100).csv",517,ok,2,0,0,1,2,0,1,0,138.692000,8.538000,2.034000,0.333333,C2:S0:x=138.692:y=8.538:s=2.034
"2灯_(-175,50)_(-40,-100).csv",517,ok,2,0,0,1,2,1,0,1,0.000000,0.000000,0.000000,0.000000,synthetic_missing
"2灯_(-175,50)_(-40,-100).csv",518,ok,2,0,0,1,2,0,1,0,138.692000,8.538000,2.034000,0.333333,C2:S0:x=138.692:y=8.538:s=2.034
"2灯_(-175,50)_(-40,-100).csv",518,ok,2,0,0,1,2,1,0,1,0.000000,0.000000,0.000000,0.000000,synthetic_missing
"2灯_(-175,50)_(-40,-100).csv",519,ok,2,0,0,1,2,0,1,0,138.692000,8.538000,2.034000,0.333333,C2:S0:x=138.692:y=8.538:s=2.034
"2灯_(-175,50)_(-40,-100).csv",519,ok,2,0,0,1,2,1,0,1,0.000000,0.000000,0.000000,0.000000,synthetic_missing
"2灯_(-175,50)_(-40,-100).csv",520,ok,2,0,0,1,2,0,1,0,138.692000,8.538000,2.034000,0.333333,C2:S0:x=138.692:y=8.538:s=2.034
"2灯_(-175,50)_(-40,-100).csv",520,ok,2,0,0,1,2,1,0,1,0.000000,0.000000,0.000000,0.000000,synthetic_missing
"2灯_(-175,50)_(-40,-100).csv",521,ok,2,0,0,1,2,0,1,0,138.692000,8.538000,2.034000,0.333333,C2:S0:x=138.692:y=8.538:s=2.034
"2灯_(-175,50)_(-40,-100).csv",521,ok,2,0,0,1,2,1,0,1,0.000000,0.000000,0.000000,0.000000,synthetic_missing
"2灯_(-175,50)_(-40,-100).csv",522,ok,2,0,0,1,2,0,1,0,138.692000,8.538000,2.034000,0.333333,C2:S0:x=138.692:y=8.538:s=2.034
"2灯_(-175,50)_(-40,-100).csv",522,ok,2,0,0,1,2,1,0,1,0.000000,0.000000,0.000000,0.000000,synthetic_missing
"2灯_(-175,50)_(-40,-100).csv",523,ok,2,0,0,1,2,0,1,0,138.692000,8.538000,2.034000,0.333333,C2:S0:x=138.692:y=8.538:s=2.034
"2灯_(-175,50)_(-40,-100).csv",523,ok,2,0,0,1,2,1,0,1,0.000000,0.000000,0.000000,0.000000,synthetic_missing
"2灯_(-175,50)_(-40,-100).csv",524,ok,2,0,0,1,2,0,1,0,138.692000,8.538000,2.034000,0.333333,C2:S0:x=138.692:y=8.538:s=2.034
"2灯_(-175,50)_(-40,-100).csv",524,ok,2,0,0,1,2,1,0,1,0.000000,0.000000,0.000000,0.000000,synthetic_missing
"2灯_(-175,50)_(-40,-100).csv",525,ok,2,0,0,1,2,0,1,0,138.692000,8.538000,2.034000,0.333333,C2:S0:x=138.692:y=8.538:s=2.034
"2灯_(-175,50)_(-40,-100).csv",525,ok,2,0,0,1,2,1,0,1,0.000000,0.000000,0.000000,0.000000,synthetic_missing
"2灯_(-175,50)_(-40,-100).csv",526,ok,2,0,0,1,2,0,1,0,138.692000,8.538000,2.034000,0.333333,C2:S0:x=138.692:y=8.538:s=2.034
"2灯_(-175,50)_(-40,-100).csv",526,ok,2,0,0,1,2,1,0,1,0.000000,0.000000,0.000000,0.000000,synthetic_missing
"2灯_(-175,50)_(-40,-100).csv",527,ok,2,0,0,1,2,0,1,0,138.643000,8.429000,2.111000,0.333333,C2:S0:x=138.643:y=8.429:s=2.111
"2灯_(-175,50)_(-40,-100).csv",527,ok,2,0,0,1,2,1,0,1,0.000000,0.000000,0.000000,0.000000,synthetic_missing
"2灯_(-175,50)_(-40,-100).csv",528,ok,2,0,0,1,2,0,1,0,138.643000,8.429000,2.111000,0.333333,C2:S0:x=138.643:y=8.429:s=2.111
"2灯_(-175,50)_(-40,-100).csv",528,ok,2,0,0,1,2,1,0,1,0.000000,0.000000,0.000000,0.000000,synthetic_missing
"2灯_(-175,50)_(-40,-100).csv",529,ok,2,0,0,1,2,0,1,0,138.643000,8.429000,2.111000,0.333333,C2:S0:x=138.643:y=8.429:s=2.111
"2灯_(-175,50)_(-40,-100).csv",529,ok,2,0,0,1,2,1,0,1,0.000000,0.000000,0.000000,0.000000,synthetic_missing
"2灯_(-175,50)_(-40,-100).csv",530,ok,2,0,0,1,2,0,1,0,138.643000,8.429000,2.111000,0.333333,C2:S0:x=138.643:y=8.429:s=2.111
"2灯_(-175,50)_(-40,-100).csv",530,ok,2,0,0,1,2,1,0,1,0.000000,0.000000,0.000000,0.000000,synthetic_missing
"2灯_(-175,50)_(-40,-100).csv",531,ok,2,0,0,1,2,0,1,0,138.643000,8.429000,2.111000,0.333333,C2:S0:x=138.643:y=8.429:s=2.111
"2灯_(-175,50)_(-40,-100).csv",531,ok,2,0,0,1,2,1,0,1,0.000000,0.000000,0.000000,0.000000,synthetic_missing
"2灯_(-175,50)_(-40,-100).csv",532,ok,2,0,0,1,2,0,1,0,138.643000,8.429000,2.111000,0.333333,C2:S0:x=138.643:y=8.429:s=2.111
"2灯_(-175,50)_(-40,-100).csv",532,ok,2,0,0,1,2,1,0,1,0.000000,0.000000,0.000000,0.000000,synthetic_missing
"2灯_(-175,50)_(-40,-100).csv",533,ok,2,0,0,1,2,0,1,0,138.643000,8.429000,2.111000,0.333333,C2:S0:x=138.643:y=8.429:s=2.111
"2灯_(-175,50)_(-40,-100).csv",533,ok,2,0,0,1,2,1,0,1,0.000000,0.000000,0.000000,0.000000,synthetic_missing
"2灯_(-175,50)_(-40,-100).csv",534,ok,2,0,0,0,2,0,0,1,0.000000,0.000000,0.000000,0.000000,synthetic_missing
"2灯_(-175,50)_(-40,-100).csv",534,ok,2,0,0,0,2,1,0,1,0.000000,0.000000,0.000000,0.000000,synthetic_missing
"2灯_(-175,50)_(-40,-100).csv",535,ok,2,0,0,0,2,0,0,1,0.000000,0.000000,0.000000,0.000000,synthetic_missing
"2灯_(-175,50)_(-40,-100).csv",535,ok,2,0,0,0,2,1,0,1,0.000000,0.000000,0.000000,0.000000,synthetic_missing
"2灯_(-175,50)_(-40,-100).csv",536,ok,2,0,0,0,2,0,0,1,0.000000,0.000000,0.000000,0.000000,synthetic_missing
"2灯_(-175,50)_(-40,-100).csv",536,ok,2,0,0,0,2,1,0,1,0.000000,0.000000,0.000000,0.000000,synthetic_missing
"2灯_(-175,50)_(-40,-100).csv",537,ok,2,0,0,0,2,0,0,1,0.000000,0.000000,0.000000,0.000000,synthetic_missing
"2灯_(-175,50)_(-40,-100).csv",537,ok,2,0,0,0,2,1,0,1,0.000000,0.000000,0.000000,0.000000,synthetic_missing
"2灯_(-175,50)_(-40,-100).csv",538,ok,2,0,0,0,2,0,0,1,0.000000,0.000000,0.000000,0.000000,synthetic_missing
"2灯_(-175,50)_(-40,-100).csv",538,ok,2,0,0,0,2,1,0,1,0.000000,0.000000,0.000000,0.000000,synthetic_missing
"2灯_(-175,50)_(-40,-100).csv",539,ok,2,0,0,0,2,0,0,1,0.000000,0.000000,0.000000,0.000000,synthetic_missing
"2灯_(-175,50)_(-40,-100).csv",539,ok,2,0,0,0,2,1,0,1,0.000000,0.000000,0.000000,0.000000,synthetic_missing
"2灯_(-175,50)_(-40,-100).csv",540,ok,2,0,0,1,2,0,1,0,138.692000,8.538000,2.034000,0.333333,C2:S0:x=138.692:y=8.538:s=2.034
"2灯_(-175,50)_(-40,-100).csv",540,ok,2,0,0,1,2,1,0,1,0.000000,0.000000,0.000000,0.000000,synthetic_missing
"2灯_(-175,50)_(-40,-100).csv",541,ok,2,0,0,1,2,0,1,0,138.692000,8.538000,2.034000,0.333333,C2:S0:x=138.692:y=8.538:s=2.034
"2灯_(-175,50)_(-40,-100).csv",541,ok,2,0,0,1,2,1,0,1,0.000000,0.000000,0.000000,0.000000,synthetic_missing
"2灯_(-175,50)_(-40,-100).csv",542,ok,2,0,0,1,2,0,1,0,138.692000,8.538000,2.034000,0.333333,C2:S0:x=138.692:y=8.538:s=2.034
"2灯_(-175,50)_(-40,-100).csv",542,ok,2,0,0,1,2,1,0,1,0.000000,0.000000,0.000000,0.000000,synthetic_missing
"2灯_(-175,50)_(-40,-100).csv",543,ok,2,0,0,1,2,0,1,0,138.692000,8.538000,2.034000,0.333333,C2:S0:x=138.692:y=8.538:s=2.034
"2灯_(-175,50)_(-40,-100).csv",543,ok,2,0,0,1,2,1,0,1,0.000000,0.000000,0.000000,0.000000,synthetic_missing
"2灯_(-175,50)_(-40,-100).csv",544,ok,2,0,0,1,2,0,1,0,138.692000,8.538000,2.034000,0.333333,C2:S0:x=138.692:y=8.538:s=2.034
"2灯_(-175,50)_(-40,-100).csv",544,ok,2,0,0,1,2,1,0,1,0.000000,0.000000,0.000000,0.000000,synthetic_missing
"2灯_(-175,50)_(-40,-100).csv",545,ok,2,0,0,1,2,0,1,0,138.692000,8.538000,2.034000,0.333333,C2:S0:x=138.692:y=8.538:s=2.034
"2灯_(-175,50)_(-40,-100).csv",545,ok,2,0,0,1,2,1,0,1,0.000000,0.000000,0.000000,0.000000,synthetic_missing
"2灯_(-175,50)_(-40,-100).csv",546,ok,2,0,0,1,2,0,1,0,138.692000,8.538000,2.034000,0.333333,C2:S0:x=138.692:y=8.538:s=2.034
"2灯_(-175,50)_(-40,-100).csv",546,ok,2,0,0,1,2,1,0,1,0.000000,0.000000,0.000000,0.000000,synthetic_missing
"2灯_(-175,50)_(-40,-100).csv",547,ok,2,0,0,1,2,0,1,0,138.692000,8.538000,2.034000,0.333333,C2:S0:x=138.692:y=8.538:s=2.034
"2灯_(-175,50)_(-40,-100).csv",547,ok,2,0,0,1,2,1,0,1,0.000000,0.000000,0.000000,0.000000,synthetic_missing
"2灯_(-175,50)_(-40,-100).csv",548,ok,2,0,0,1,2,0,1,0,138.692000,8.538000,2.034000,0.333333,C2:S0:x=138.692:y=8.538:s=2.034
"2灯_(-175,50)_(-40,-100).csv",548,ok,2,0,0,1,2,1,0,1,0.000000,0.000000,0.000000,0.000000,synthetic_missing
"2灯_(-175,50)_(-40,-100).csv",549,ok,2,0,0,1,2,0,1,0,138.692000,8.538000,2.034000,0.333333,C2:S0:x=138.692:y=8.538:s=2.034
"2灯_(-175,50)_(-40,-100).csv",549,ok,2,0,0,1,2,1,0,1,0.000000,0.000000,0.000000,0.000000,synthetic_missing
"2灯_(-175,50)_(-40,-100).csv",550,ok,2,0,0,1,2,0,1,0,138.692000,8.538000,2.034000,0.333333,C2:S0:x=138.692:y=8.538:s=2.034
"2灯_(-175,50)_(-40,-100).csv",550,ok,2,0,0,1,2,1,0,1,0.000000,0.000000,0.000000,0.000000,synthetic_missing
"2灯_(-175,50)_(-40,-100).csv",551,ok,2,0,0,1,2,0,1,0,138.692000,8.538000,2.034000,0.333333,C2:S0:x=138.692:y=8.538:s=2.034
"2灯_(-175,50)_(-40,-100).csv",551,ok,2,0,0,1,2,1,0,1,0.000000,0.000000,0.000000,0.000000,synthetic_missing
"2灯_(-175,50)_(-40,-100).csv",552,ok,2,0,0,1,2,0,1,0,138.692000,8.538000,2.034000,0.333333,C2:S0:x=138.692:y=8.538:s=2.034
"2灯_(-175,50)_(-40,-100).csv",552,ok,2,0,0,1,2,1,0,1,0.000000,0.000000,0.000000,0.000000,synthetic_missing
"2灯_(-175,50)_(-40,-100).csv",553,ok,2,0,0,1,2,0,1,0,138.692000,8.538000,2.034000,0.333333,C2:S0:x=138.692:y=8.538:s=2.034
"2灯_(-175,50)_(-40,-100).csv",553,ok,2,0,0,1,2,1,0,1,0.000000,0.000000,0.000000,0.000000,synthetic_missing
"2灯_(-175,50)_(-40,-100).csv",554,ok,2,0,0,1,2,0,1,0,138.692000,8.538000,2.034000,0.333333,C2:S0:x=138.692:y=8.538:s=2.034
"2灯_(-175,50)_(-40,-100).csv",554,ok,2,0,0,1,2,1,0,1,0.000000,0.000000,0.000000,0.000000,synthetic_missing
"2灯_(-175,50)_(-40,-100).csv",555,ok,2,0,0,1,2,0,1,0,138.692000,8.538000,2.034000,0.333333,C2:S0:x=138.692:y=8.538:s=2.034
"2灯_(-175,50)_(-40,-100).csv",555,ok,2,0,0,1,2,1,0,1,0.000000,0.000000,0.000000,0.000000,synthetic_missing
"2灯_(-175,50)_(-40,-100).csv",556,ok,2,0,0,1,2,0,1,0,138.692000,8.538000,2.034000,0.333333,C2:S0:x=138.692:y=8.538:s=2.034
"2灯_(-175,50)_(-40,-100).csv",556,ok,2,0,0,1,2,1,0,1,0.000000,0.000000,0.000000,0.000000,synthetic_missing
"2灯_(-175,50)_(-40,-100).csv",557,ok,2,0,0,1,2,0,1,0,138.692000,8.538000,2.034000,0.333333,C2:S0:x=138.692:y=8.538:s=2.034
"2灯_(-175,50)_(-40,-100).csv",557,ok,2,0,0,1,2,1,0,1,0.000000,0.000000,0.000000,0.000000,synthetic_missing
"2灯_(-175,50)_(-40,-100).csv",558,ok,2,0,0,1,2,0,1,0,138.692000,8.538000,2.034000,0.333333,C2:S0:x=138.692:y=8.538:s=2.034
"2灯_(-175,50)_(-40,-100).csv",558,ok,2,0,0,1,2,1,0,1,0.000000,0.000000,0.000000,0.000000,synthetic_missing
"2灯_(-175,50)_(-40,-100).csv",559,ok,2,0,0,1,2,0,1,0,138.692000,8.538000,2.034000,0.333333,C2:S0:x=138.692:y=8.538:s=2.034
"2灯_(-175,50)_(-40,-100).csv",559,ok,2,0,0,1,2,1,0,1,0.000000,0.000000,0.000000,0.000000,synthetic_missing
"2灯_(-175,50)_(-40,-100).csv",560,ok,2,0,0,1,2,0,1,0,138.692000,8.538000,2.034000,0.333333,C2:S0:x=138.692:y=8.538:s=2.034
"2灯_(-175,50)_(-40,-100).csv",560,ok,2,0,0,1,2,1,0,1,0.000000,0.000000,0.000000,0.000000,synthetic_missing
"2灯_(-175,50)_(-40,-100).csv",561,ok,2,0,0,1,2,0,1,0,138.692000,8.538000,2.034000,0.333333,C2:S0:x=138.692:y=8.538:s=2.034
"2灯_(-175,50)_(-40,-100).csv",561,ok,2,0,0,1,2,1,0,1,0.000000,0.000000,0.000000,0.000000,synthetic_missing
"2灯_(-175,50)_(-40,-100).csv",562,ok,2,0,0,1,2,0,1,0,138.692000,8.538000,2.034000,0.333333,C2:S0:x=138.692:y=8.538:s=2.034
"2灯_(-175,50)_(-40,-100).csv",562,ok,2,0,0,1,2,1,0,1,0.000000,0.000000,0.000000,0.000000,synthetic_missing
"2灯_(-175,50)_(-40,-100).csv",563,ok,2,0,0,1,2,0,1,0,138.692000,8.538000,2.034000,0.333333,C2:S0:x=138.692:y=8.538:s=2.034
"2灯_(-175,50)_(-40,-100).csv",563,ok,2,0,0,1,2,1,0,1,0.000000,0.000000,0.000000,0.000000,synthetic_missing
"2灯_(-175,50)_(-40,-100).csv",564,ok,2,0,0,1,2,0,1,0,138.692000,8.538000,2.034000,0.333333,C2:S0:x=138.692:y=8.538:s=2.034
"2灯_(-175,50)_(-40,-100).csv",564,ok,2,0,0,1,2,1,0,1,0.000000,0.000000,0.000000,0.000000,synthetic_missing
"2灯_(-175,50)_(-40,-100).csv",565,ok,2,0,0,1,2,0,1,0,138.692000,8.538000,2.034000,0.333333,C2:S0:x=138.692:y=8.538:s=2.034
"2灯_(-175,50)_(-40,-100).csv",565,ok,2,0,0,1,2,1,0,1,0.000000,0.000000,0.000000,0.000000,synthetic_missing
"2灯_(-175,50)_(-40,-100).csv",566,ok,2,0,0,1,2,0,1,0,138.692000,8.538000,2.034000,0.333333,C2:S0:x=138.692:y=8.538:s=2.034
"2灯_(-175,50)_(-40,-100).csv",566,ok,2,0,0,1,2,1,0,1,0.000000,0.000000,0.000000,0.000000,synthetic_missing
"2灯_(-175,50)_(-40,-100).csv",567,ok,2,0,0,1,2,0,1,0,138.692000,8.538000,2.034000,0.333333,C2:S0:x=138.692:y=8.538:s=2.034
"2灯_(-175,50)_(-40,-100).csv",567,ok,2,0,0,1,2,1,0,1,0.000000,0.000000,0.000000,0.000000,synthetic_missing
"2灯_(-175,50)_(-40,-100).csv",568,ok,2,0,0,1,2,0,1,0,138.692000,8.538000,2.034000,0.333333,C2:S0:x=138.692:y=8.538:s=2.034
"2灯_(-175,50)_(-40,-100).csv",568,ok,2,0,0,1,2,1,0,1,0.000000,0.000000,0.000000,0.000000,synthetic_missing
"2灯_(-175,50)_(-40,-100).csv",569,ok,2,0,0,1,2,0,1,0,138.692000,8.538000,2.034000,0.333333,C2:S0:x=138.692:y=8.538:s=2.034
"2灯_(-175,50)_(-40,-100).csv",569,ok,2,0,0,1,2,1,0,1,0.000000,0.000000,0.000000,0.000000,synthetic_missing
"2灯_(-175,50)_(-40,-100).csv",570,ok,2,0,0,1,2,0,1,0,138.692000,8.538000,2.034000,0.333333,C2:S0:x=138.692:y=8.538:s=2.034
"2灯_(-175,50)_(-40,-100).csv",570,ok,2,0,0,1,2,1,0,1,0.000000,0.000000,0.000000,0.000000,synthetic_missing
"2灯_(-175,50)_(-40,-100).csv",571,ok,2,0,0,1,2,0,1,0,138.692000,8.538000,2.034000,0.333333,C2:S0:x=138.692:y=8.538:s=2.034
"2灯_(-175,50)_(-40,-100).csv",571,ok,2,0,0,1,2,1,0,1,0.000000,0.000000,0.000000,0.000000,synthetic_missing
"2灯_(-175,50)_(-40,-100).csv",572,ok,2,0,0,1,2,0,1,0,138.692000,8.538000,2.034000,0.333333,C2:S0:x=138.692:y=8.538:s=2.034
"2灯_(-175,50)_(-40,-100).csv",572,ok,2,0,0,1,2,1,0,1,0.000000,0.000000,0.000000,0.000000,synthetic_missing
"2灯_(-175,50)_(-40,-100).csv",573,ok,2,0,0,1,2,0,1,0,138.692000,8.538000,2.034000,0.333333,C2:S0:x=138.692:y=8.538:s=2.034
"2灯_(-175,50)_(-40,-100).csv",573,ok,2,0,0,1,2,1,0,1,0.000000,0.000000,0.000000,0.000000,synthetic_missing
"2灯_(-175,50)_(-40,-100).csv",574,ok,2,0,0,1,2,0,1,0,138.692000,8.538000,2.034000,0.333333,C2:S0:x=138.692:y=8.538:s=2.034
"2灯_(-175,50)_(-40,-100).csv",574,ok,2,0,0,1,2,1,0,1,0.000000,0.000000,0.000000,0.000000,synthetic_missing
"2灯_(-175,50)_(-40,-100).csv",575,ok,2,0,0,1,2,0,1,0,138.692000,8.538000,2.034000,0.333333,C2:S0:x=138.692:y=8.538:s=2.034
"2灯_(-175,50)_(-40,-100).csv",575,ok,2,0,0,1,2,1,0,1,0.000000,0.000000,0.000000,0.000000,synthetic_missing
"2灯_(-175,50)_(-40,-100).csv",576,ok,2,0,0,1,2,0,1,0,138.692000,8.538000,2.034000,0.333333,C2:S0:x=138.692:y=8.538:s=2.034
"2灯_(-175,50)_(-40,-100).csv",576,ok,2,0,0,1,2,1,0,1,0.000000,0.000000,0.000000,0.000000,synthetic_missing
"2灯_(-175,50)_(-40,-100).csv",577,ok,2,0,0,1,2,0,1,0,138.692000,8.538000,2.034000,0.333333,C2:S0:x=138.692:y=8.538:s=2.034
