I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21,I22,I23,I24,I25,I26
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,53.381817,-17.690910,4.184142,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,59.280487,-17.426826,5.108954,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,53.381817,-17.690910,4.184142,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,59.280487,-17.426826,5.108954,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,53.381817,-17.690910,4.184142,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,59.280487,-17.426826,5.108954,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,53.381817,-17.690910,4.184142,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,59.280487,-17.426826,5.108954,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,53.381817,-17.690910,4.184142,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,59.280487,-17.426826,5.108954,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,53.381817,-17.690910,4.184142,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,59.280487,-17.426826,5.108954,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,53.381817,-17.690910,4.184142,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,59.280487,-17.426826,5.108954,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,53.381817,-17.690910,4.184142,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,59.308643,-17.419754,5.077706,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,53.509090,-17.599998,4.184142,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,59.308643,-17.419754,5.077706,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,53.509090,-17.599998,4.184142,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,59.308643,-17.419754,5.077706,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,53.509090,-17.599998,4.184142,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,59.308643,-17.419754,5.077706,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,53.509090,-17.599998,4.184142,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,59.308643,-17.419754,5.077706,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,53.509090,-17.599998,4.184142,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,59.308643,-17.419754,5.077706,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,53.509090,-17.599998,4.184142,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,59.308643,-17.419754,5.077706,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
