I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10
99122.000000,0.011902,-0.092817,-0.000005,0.000006,-0.002723,0.002890,-0.000005,0.000006,-0.000000,0.000000
99124.000000,0.011902,-0.092817,-0.000011,0.000011,-0.003057,0.002857,-0.000011,0.000011,-0.000000,0.000000
99125.000000,0.011902,-0.092817,-0.000014,0.000014,-0.003225,0.002836,-0.000014,0.000014,-0.000000,0.000000
99126.000000,0.011902,-0.092817,-0.000017,0.000016,-0.003393,0.002813,-0.000017,0.000016,-0.000000,0.000000
99127.000000,0.011902,-0.092817,-0.000020,0.000018,-0.003561,0.002786,-0.000020,0.000018,-0.000000,0.000000
99128.000000,0.011902,-0.092817,-0.000023,0.000021,-0.003728,0.002758,-0.000023,0.000021,-0.000000,0.000000
99129.000000,0.011902,-0.092817,-0.000026,0.000023,-0.003894,0.002729,-0.000026,0.000023,-0.000000,0.000000
99130.000000,0.011902,-0.092817,-0.000030,0.000025,-0.004060,0.002698,-0.000030,0.000025,-0.000000,0.000000
99132.000000,0.011902,-0.092817,-0.000008,0.000005,-0.004305,0.002581,-0.000008,0.000005,-0.000000,0.000000
99133.000000,0.011902,-0.092817,-0.000013,0.000008,-0.004467,0.002547,-0.000013,0.000008,-0.000000,0.000000
99134.000000,0.011902,-0.092817,-0.000017,0.000010,-0.004627,0.002513,-0.000017,0.000010,-0.000000,0.000000
99135.000000,0.011902,-0.092817,-0.000021,0.000012,-0.004784,0.002477,-0.000021,0.000012,-0.000000,0.000000
99136.000000,0.011902,-0.092817,-0.000025,0.000014,-0.004939,0.002437,-0.000025,0.000014,-0.000000,0.000000
99137.000000,0.011902,-0.092817,-0.000030,0.000016,-0.005089,0.002395,-0.000030,0.000016,-0.000000,0.000000
99138.000000,0.011902,-0.092817,-0.000034,0.000018,-0.005235,0.002348,-0.000034,0.000018,-0.000000,0.000000
99139.000000,0.011902,-0.092817,-0.000039,0.000020,-0.005376,0.002297,-0.000039,0.000020,-0.000000,0.000000
99140.000000,0.011902,-0.092817,-0.000043,0.000021,-0.005509,0.002242,-0.000043,0.000021,-0.000000,0.000000
99142.000000,0.011902,-0.092817,-0.000011,0.000004,-0.005644,0.002074,-0.000011,0.000004,-0.000000,0.000000
99143.000000,0.011902,-0.092817,-0.000016,0.000006,-0.005753,0.002007,-0.000016,0.000006,-0.000000,0.000000
99144.000000,0.011902,-0.092817,-0.000022,0.000008,-0.005854,0.001936,-0.000022,0.000008,-0.000000,0.000000
99145.000000,0.011902,-0.092817,-0.000027,0.000009,-0.005945,0.001862,-0.000027,0.000009,-0.000000,0.000000
99146.000000,0.011902,-0.092817,-0.000032,0.000011,-0.006027,0.001786,-0.000032,0.000011,-0.000000,0.000000
99147.000000,0.011902,-0.092817,-0.000038,0.000012,-0.006101,0.001705,-0.000038,0.000012,-0.000000,0.000000
99148.000000,0.011902,-0.092817,-0.000043,0.000014,-0.006167,0.001621,-0.000043,0.000014,-0.000000,0.000000
99149.000000,0.011902,-0.092817,-0.000048,0.000015,-0.006226,0.001533,-0.000048,0.000015,-0.000000,0.000000
99150.000000,0.011902,-0.092817,-0.000053,0.000016,-0.006281,0.001441,-0.000053,0.000016,-0.000000,0.000000
99152.000000,0.011902,-0.092817,-0.000012,0.000002,-0.006247,0.001220,-0.000012,0.000002,-0.000000,0.000000
99153.000000,0.011902,-0.092817,-0.000018,0.000004,-0.006284,0.001121,-0.000018,0.000004,-0.000000,0.000000
99154.000000,0.011902,-0.092817,-0.000024,0.000004,-0.006315,0.001023,-0.000024,0.000004,-0.000000,0.000000
99155.000000,0.011902,-0.092817,-0.000030,0.000005,-0.006340,0.000926,-0.000030,0.000005,-0.000000,0.000000
99156.000000,0.011902,-0.092817,-0.000035,0.000006,-0.006359,0.000832,-0.000035,0.000006,-0.000000,0.000000
99157.000000,0.011902,-0.092817,-0.000041,0.000007,-0.006374,0.000744,-0.000041,0.000007,-0.000000,0.000000
99158.000000,0.011902,-0.092817,-0.000046,0.000007,-0.006383,0.000663,-0.000046,0.000007,-0.000000,0.000000
99159.000000,0.011902,-0.092817,-0.000051,0.000007,-0.006389,0.000587,-0.000051,0.000007,-0.000000,0.000000
99160.000000,0.011902,-0.092817,-0.000056,0.000008,-0.006389,0.000519,-0.000056,0.000008,-0.000000,0.000000
99162.000000,0.011902,-0.092817,-0.000012,0.000001,-0.006248,0.000396,-0.000012,0.000001,-0.000000,0.000000
99163.000000,0.011902,-0.092817,-0.000018,0.000001,-0.006232,0.000351,-0.000018,0.000001,-0.000000,0.000000
99165.000000,0.011902,-0.092817,-0.000029,0.000002,-0.006180,0.000284,-0.000029,0.000002,-0.000000,0.000000
99166.000000,0.011902,-0.092817,-0.000035,0.000002,-0.006143,0.000259,-0.000035,0.000002,-0.000000,0.000000
99167.000000,0.011902,-0.092817,-0.000040,0.000002,-0.006100,0.000240,-0.000040,0.000002,-0.000000,0.000000
99172.000000,0.011902,-0.092817,-0.000011,0.000000,-0.005656,0.000179,-0.000011,0.000000,-0.000000,0.000000
99174.000000,0.011902,-0.092817,-0.000022,0.000001,-0.005485,0.000172,-0.000022,0.000001,-0.000000,0.000000
99175.000000,0.011902,-0.092817,-0.000026,0.000001,-0.005391,0.000170,-0.000026,0.000001,-0.000000,0.000000
99176.000000,0.011902,-0.092817,-0.000031,0.000001,-0.005293,0.000167,-0.000031,0.000001,-0.000000,0.000000
99177.000000,0.011902,-0.092817,-0.000035,0.000001,-0.005190,0.000165,-0.000035,0.000001,-0.000000,0.000000
99178.000000,0.011902,-0.092817,-0.000039,0.000001,-0.005086,0.000162,-0.000039,0.000001,-0.000000,0.000000
99179.000000,0.011902,-0.092817,-0.000043,0.000001,-0.004979,0.000157,-0.000043,0.000001,-0.000000,0.000000
99180.000000,0.011902,-0.092817,-0.000047,0.000001,-0.004871,0.000150,-0.000047,0.000001,-0.000000,0.000000
99182.000000,0.011902,-0.092817,-0.000009,0.000000,-0.004559,0.000117,-0.000009,0.000000,-0.000000,0.000000
99183.000000,0.011902,-0.092817,-0.000013,0.000000,-0.004455,0.000094,-0.000013,0.000000,-0.000000,0.000000
99184.000000,0.011902,-0.092817,-0.000017,0.000000,-0.004354,0.000065,-0.000017,0.000000,-0.000000,0.000000
99186.000000,0.011902,-0.092817,-0.000025,0.000000,-0.004168,-0.000012,-0.000025,0.000000,-0.000000,0.000000
99187.000000,0.011902,-0.092817,-0.000028,0.000000,-0.004084,-0.000059,-0.000028,0.000000,-0.000000,0.000000
99188.000000,0.011902,-0.092817,-0.000031,0.000000,-0.004008,-0.000113,-0.000031,0.000000,-0.000000,0.000000
99189.000000,0.011902,-0.092817,-0.000034,0.000000,-0.003939,-0.000174,-0.000034,0.000000,-0.000000,0.000000
99190.000000,0.011902,-0.092817,-0.000037,-0.000000,-0.003879,-0.000240,-0.000037,-0.000000,-0.000000,0.000000
99192.000000,0.011902,-0.092817,-0.000007,-0.000001,-0.003706,-0.000378,-0.000007,-0.000001,-0.000000,0.000000
99193.000000,0.011902,-0.092817,-0.000011,-0.000001,-0.003671,-0.000452,-0.000011,-0.000001,-0.000000,0.000000
99194.000000,0.011902,-0.092817,-0.000014,-0.000002,-0.003643,-0.000524,-0.000014,-0.000002,-0.000000,0.000000
99195.000000,0.011902,-0.092817,-0.000017,-0.000002,-0.003625,-0.000594,-0.000017,-0.000002,-0.000000,0.000000
