I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10
72348.000000,-0.685683,-0.636994,0.000036,-0.000329,0.005297,-0.045893,0.000036,-0.000329,-0.000000,-0.000000
72349.000000,-0.685683,-0.636994,0.000040,-0.000366,0.005376,-0.046059,0.000040,-0.000366,-0.000000,-0.000000
72350.000000,-0.685683,-0.636994,0.000045,-0.000402,0.005450,-0.046226,0.000045,-0.000402,-0.000000,-0.000000
72352.000000,-0.685683,-0.636994,0.000011,-0.000090,0.005471,-0.045638,0.000011,-0.000090,-0.000000,-0.000000
72353.000000,-0.685683,-0.636994,0.000016,-0.000133,0.005529,-0.045808,0.000016,-0.000133,-0.000000,-0.000000
72354.000000,-0.685683,-0.636994,0.000021,-0.000175,0.005583,-0.045979,0.000021,-0.000175,-0.000000,-0.000000
72355.000000,-0.685683,-0.636994,0.000026,-0.000217,0.005634,-0.046151,0.000026,-0.000217,-0.000000,-0.000000
72356.000000,-0.685683,-0.636994,0.000031,-0.000257,0.005683,-0.046324,0.000031,-0.000257,-0.000000,-0.000000
72357.000000,-0.685683,-0.636994,0.000036,-0.000296,0.005730,-0.046497,0.000036,-0.000296,-0.000000,-0.000000
72358.000000,-0.685683,-0.636994,0.000041,-0.000334,0.005777,-0.046670,0.000041,-0.000334,-0.000000,-0.000000
72359.000000,-0.685683,-0.636994,0.000045,-0.000372,0.005824,-0.046844,0.000045,-0.000372,-0.000000,-0.000000
72360.000000,-0.685683,-0.636994,0.000050,-0.000408,0.005870,-0.047019,0.000050,-0.000408,-0.000000,-0.000000
72362.000000,-0.685683,-0.636994,0.000011,-0.000091,0.005845,-0.046431,0.000011,-0.000091,-0.000000,-0.000000
72364.000000,-0.685683,-0.636994,0.000023,-0.000178,0.005935,-0.046785,0.000023,-0.000178,-0.000000,-0.000000
72365.000000,-0.685683,-0.636994,0.000028,-0.000220,0.005979,-0.046963,0.000028,-0.000220,-0.000000,-0.000000
72366.000000,-0.685683,-0.636994,0.000033,-0.000261,0.006022,-0.047141,0.000033,-0.000261,-0.000000,-0.000000
72367.000000,-0.685683,-0.636994,0.000038,-0.000301,0.006065,-0.047320,0.000038,-0.000301,-0.000000,-0.000000
72368.000000,-0.685683,-0.636994,0.000043,-0.000340,0.006107,-0.047498,0.000043,-0.000340,-0.000000,-0.000000
72369.000000,-0.685683,-0.636994,0.000048,-0.000378,0.006149,-0.047676,0.000048,-0.000378,-0.000000,-0.000000
72370.000000,-0.685683,-0.636994,0.000053,-0.000416,0.006192,-0.047853,0.000053,-0.000416,-0.000000,-0.000000
72372.000000,-0.685683,-0.636994,0.000012,-0.000093,0.006155,-0.047247,0.000012,-0.000093,-0.000000,-0.000000
72373.000000,-0.685683,-0.636994,0.000018,-0.000138,0.006200,-0.047422,0.000018,-0.000138,-0.000000,-0.000000
72374.000000,-0.685683,-0.636994,0.000024,-0.000182,0.006247,-0.047595,0.000024,-0.000182,-0.000000,-0.000000
72375.000000,-0.685683,-0.636994,0.000029,-0.000224,0.006295,-0.047767,0.000029,-0.000224,-0.000000,-0.000000
72376.000000,-0.685683,-0.636994,0.000035,-0.000266,0.006345,-0.047938,0.000035,-0.000266,-0.000000,-0.000000
72377.000000,-0.685683,-0.636994,0.000040,-0.000306,0.006396,-0.048109,0.000040,-0.000306,-0.000000,-0.000000
72378.000000,-0.685683,-0.636994,0.000046,-0.000346,0.006449,-0.048278,0.000046,-0.000346,-0.000000,-0.000000
72379.000000,-0.685683,-0.636994,0.000051,-0.000385,0.006502,-0.048446,0.000051,-0.000385,-0.000000,-0.000000
72380.000000,-0.685683,-0.636994,0.000056,-0.000423,0.006555,-0.048614,0.000056,-0.000423,-0.000000,-0.000000
72382.000000,-0.685683,-0.636994,0.000013,-0.000094,0.006532,-0.047976,0.000013,-0.000094,-0.000000,-0.000000
72383.000000,-0.685683,-0.636994,0.000019,-0.000140,0.006587,-0.048144,0.000019,-0.000140,-0.000000,-0.000000
72384.000000,-0.685683,-0.636994,0.000025,-0.000184,0.006642,-0.048310,0.000025,-0.000184,-0.000000,-0.000000
72385.000000,-0.685683,-0.636994,0.000031,-0.000228,0.006698,-0.048476,0.000031,-0.000228,-0.000000,-0.000000
72386.000000,-0.685683,-0.636994,0.000037,-0.000270,0.006754,-0.048642,0.000037,-0.000270,-0.000000,-0.000000
72387.000000,-0.685683,-0.636994,0.000043,-0.000311,0.006811,-0.048807,0.000043,-0.000311,-0.000000,-0.000000
72388.000000,-0.685683,-0.636994,0.000048,-0.000351,0.006869,-0.048971,0.000048,-0.000351,-0.000000,-0.000000
72389.000000,-0.685683,-0.636994,0.000054,-0.000390,0.006928,-0.049133,0.000054,-0.000390,-0.000000,-0.000000
72390.000000,-0.685683,-0.636994,0.000059,-0.000429,0.006987,-0.049294,0.000059,-0.000429,-0.000000,-0.000000
72392.000000,-0.685683,-0.636994,0.000014,-0.000096,0.006967,-0.048623,0.000014,-0.000096,-0.000000,-0.000000
72393.000000,-0.685683,-0.636994,0.000020,-0.000142,0.007028,-0.048777,0.000020,-0.000142,-0.000000,-0.000000
72395.000000,-0.685683,-0.636994,0.000033,-0.000231,0.007153,-0.049077,0.000033,-0.000231,-0.000000,-0.000000
72396.000000,-0.685683,-0.636994,0.000040,-0.000273,0.007216,-0.049224,0.000040,-0.000273,-0.000000,-0.000000
72397.000000,-0.685683,-0.636994,0.000046,-0.000315,0.007278,-0.049368,0.000046,-0.000315,-0.000000,-0.000000
72398.000000,-0.685683,-0.636994,0.000052,-0.000356,0.007340,-0.049510,0.000052,-0.000356,-0.000000,-0.000000
72399.000000,-0.685683,-0.636994,0.000058,-0.000395,0.007402,-0.049649,0.000058,-0.000395,-0.000000,-0.000000
72400.000000,-0.685683,-0.636994,0.000064,-0.000434,0.007464,-0.049785,0.000064,-0.000434,-0.000000,-0.000000
72403.000000,-0.685683,-0.636994,0.000022,-0.000143,0.007500,-0.049184,0.000022,-0.000143,-0.000000,-0.000000
72404.000000,-0.685683,-0.636994,0.000029,-0.000188,0.007561,-0.049310,0.000029,-0.000188,-0.000000,-0.000000
72405.000000,-0.685683,-0.636994,0.000035,-0.000232,0.007621,-0.049433,0.000035,-0.000232,-0.000000,-0.000000
72406.000000,-0.685683,-0.636994,0.000042,-0.000275,0.007680,-0.049554,0.000042,-0.000275,-0.000000,-0.000000
72407.000000,-0.685683,-0.636994,0.000049,-0.000317,0.007736,-0.049673,0.000049,-0.000317,-0.000000,-0.000000
72408.000000,-0.685683,-0.636994,0.000055,-0.000358,0.007790,-0.049790,0.000055,-0.000358,-0.000000,-0.000000
72409.000000,-0.685683,-0.636994,0.000061,-0.000398,0.007840,-0.049905,0.000061,-0.000398,-0.000000,-0.000000
72410.000000,-0.685683,-0.636994,0.000068,-0.000437,0.007886,-0.050019,0.000068,-0.000437,-0.000000,-0.000000
72412.000000,-0.685683,-0.636994,0.000015,-0.000097,0.007812,-0.049242,0.000015,-0.000097,-0.000000,-0.000000
72414.000000,-0.685683,-0.636994,0.000030,-0.000189,0.007888,-0.049461,0.000030,-0.000189,-0.000000,-0.000000
72415.000000,-0.685683,-0.636994,0.000037,-0.000233,0.007925,-0.049570,0.000037,-0.000233,-0.000000,-0.000000
72416.000000,-0.685683,-0.636994,0.000044,-0.000276,0.007961,-0.049678,0.000044,-0.000276,-0.000000,-0.000000
72417.000000,-0.685683,-0.636994,0.000051,-0.000318,0.007995,-0.049786,0.000051,-0.000318,-0.000000,-0.000000
72418.000000,-0.685683,-0.636994,0.000057,-0.000359,0.008028,-0.049895,0.000057,-0.000359,-0.000000,-0.000000
72419.000000,-0.685683,-0.636994,0.000064,-0.000399,0.008059,-0.050004,0.000064,-0.000399,-0.000000,-0.000000
72420.000000,-0.685683,-0.636994,0.000070,-0.000438,0.008089,-0.050115,0.000070,-0.000438,-0.000000,-0.000000
72422.000000,-0.685683,-0.636994,0.000016,-0.000097,0.007983,-0.049335,0.000016,-0.000097,-0.000000,-0.000000
72423.000000,-0.685683,-0.636994,0.000023,-0.000144,0.008010,-0.049447,0.000023,-0.000144,-0.000000,-0.000000
72424.000000,-0.685683,-0.636994,0.000031,-0.000189,0.008035,-0.049559,0.000031,-0.000189,-0.000000,-0.000000
72425.000000,-0.685683,-0.636994,0.000038,-0.000234,0.008059,-0.049669,0.000038,-0.000234,-0.000000,-0.000000
72426.000000,-0.685683,-0.636994,0.000045,-0.000277,0.008083,-0.049779,0.000045,-0.000277,-0.000000,-0.000000
72427.000000,-0.685683,-0.636994,0.000052,-0.000319,0.008106,-0.049886,0.000052,-0.000319,-0.000000,-0.000000
72428.000000,-0.685683,-0.636994,0.000058,-0.000360,0.008130,-0.049990,0.000058,-0.000360,-0.000000,-0.000000
72429.000000,-0.685683,-0.636994,0.000065,-0.000400,0.008154,-0.050091,0.000065,-0.000400,-0.000000,-0.000000
72430.000000,-0.685683,-0.636994,0.000071,-0.000439,0.008179,-0.050189,0.000071,-0.000439,-0.000000,-0.000000
72432.000000,-0.685683,-0.636994,0.000016,-0.000097,0.008069,-0.049368,0.000016,-0.000097,-0.000000,-0.000000
72433.000000,-0.685683,-0.636994,0.000024,-0.000144,0.008098,-0.049453,0.000024,-0.000144,-0.000000,-0.000000
72434.000000,-0.685683,-0.636994,0.000031,-0.000189,0.008127,-0.049533,0.000031,-0.000189,-0.000000,-0.000000
72435.000000,-0.685683,-0.636994,0.000038,-0.000234,0.008157,-0.049607,0.000038,-0.000234,-0.000000,-0.000000
72436.000000,-0.685683,-0.636994,0.000045,-0.000277,0.008188,-0.049677,0.000045,-0.000277,-0.000000,-0.000000
72437.000000,-0.685683,-0.636994,0.000052,-0.000319,0.008220,-0.049741,0.000052,-0.000319,-0.000000,-0.000000
72438.000000,-0.685683,-0.636994,0.000059,-0.000360,0.008250,-0.049801,0.000059,-0.000360,-0.000000,-0.000000
72439.000000,-0.685683,-0.636994,0.000066,-0.000399,0.008281,-0.049855,0.000066,-0.000399,-0.000000,-0.000000
72440.000000,-0.685683,-0.636994,0.000072,-0.000438,0.008310,-0.049905,0.000072,-0.000438,-0.000000,-0.000000
72442.000000,-0.685683,-0.636994,0.000016,-0.000097,0.008202,-0.048994,0.000016,-0.000097,-0.000000,-0.000000
72444.000000,-0.685683,-0.636994,0.000032,-0.000188,0.008258,-0.049066,0.000032,-0.000188,-0.000000,-0.000000
72445.000000,-0.685683,-0.636994,0.000039,-0.000232,0.008284,-0.049097,0.000039,-0.000232,-0.000000,-0.000000
72446.000000,-0.685683,-0.636994,0.000046,-0.000274,0.008308,-0.049125,0.000046,-0.000274,-0.000000,-0.000000
72447.000000,-0.685683,-0.636994,0.000053,-0.000316,0.008330,-0.049149,0.000053,-0.000316,-0.000000,-0.000000
72448.000000,-0.685683,-0.636994,0.000060,-0.000356,0.008349,-0.049171,0.000060,-0.000356,-0.000000,-0.000000
72449.000000,-0.685683,-0.636994,0.000067,-0.000395,0.008367,-0.049191,0.000067,-0.000395,-0.000000,-0.000000
72450.000000,-0.685683,-0.636994,0.000073,-0.000433,0.008382,-0.049208,0.000073,-0.000433,-0.000000,-0.000000
72452.000000,-0.685683,-0.636994,0.000016,-0.000095,0.008236,-0.048248,0.000016,-0.000095,-0.000000,-0.000000
72453.000000,-0.685683,-0.636994,0.000024,-0.000141,0.008243,-0.048256,0.000024,-0.000141,-0.000000,-0.000000
72455.000000,-0.685683,-0.636994,0.000039,-0.000228,0.008249,-0.048264,0.000039,-0.000228,-0.000000,-0.000000
72456.000000,-0.685683,-0.636994,0.000046,-0.000270,0.008248,-0.048265,0.000046,-0.000270,-0.000000,-0.000000
72457.000000,-0.685683,-0.636994,0.000053,-0.000311,0.008244,-0.048264,0.000053,-0.000311,-0.000000,-0.000000
