I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21
92.000000,0.011230,0.006348,0.007913,0.008909,-0.570472,-0.005088,0.000254,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000027,-0.000097,-0.013688,-0.048576,-0.000027,-0.000097,0.000000,0.000000
93.000000,0.011230,0.005859,0.007901,0.008961,-0.570405,-0.005057,0.000254,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000041,-0.000146,-0.013805,-0.049125,-0.000041,-0.000146,0.000000,0.000000
94.000000,0.007813,0.002441,0.007891,0.009010,-0.570340,-0.005028,0.000255,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000055,-0.000195,-0.013916,-0.049652,-0.000055,-0.000195,0.000000,0.000000
95.000000,0.007813,0.003906,0.007880,0.009057,-0.570278,-0.005003,0.000255,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000069,-0.000246,-0.014020,-0.050158,-0.000069,-0.000246,0.000000,0.000000
96.000000,0.008789,0.003906,0.007871,0.009102,-0.570218,-0.004982,0.000256,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000083,-0.000296,-0.014119,-0.050642,-0.000083,-0.000296,0.000000,0.000000
97.000000,0.010254,0.004395,0.007862,0.009145,-0.570159,-0.004965,0.000257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000097,-0.000347,-0.014210,-0.051106,-0.000097,-0.000347,0.000000,0.000000
98.000000,0.009766,0.004883,0.007853,0.009186,-0.570102,-0.004949,0.000257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000112,-0.000399,-0.014296,-0.051549,-0.000112,-0.000399,0.000000,0.000000
99.000000,0.009277,0.005371,0.007846,0.009226,-0.570045,-0.004933,0.000258,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000126,-0.000451,-0.014375,-0.051972,-0.000126,-0.000451,0.000000,0.000000
100.000000,0.010742,0.004883,0.007838,0.009263,-0.569985,-0.004918,0.000258,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000140,-0.000503,-0.014450,-0.052376,-0.000140,-0.000503,0.000000,0.000000
102.000000,0.012207,0.003906,0.007825,0.009333,-0.569857,-0.004883,0.000260,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000029,-0.000104,-0.014294,-0.052082,-0.000029,-0.000104,0.000000,0.000000
