I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10
3049.000000,0.000000,0.000000,0.000005,0.000010,0.000557,0.001479,0.000005,0.000010,0.000000,0.000000
3050.000000,0.000000,0.000000,0.000005,0.000012,0.000548,0.001513,0.000005,0.000012,0.000000,0.000000
3052.000000,0.000000,0.000000,0.000001,0.000003,0.000516,0.001534,0.000001,0.000003,0.000000,0.000000
3054.000000,0.000000,0.000000,0.000002,0.000006,0.000499,0.001554,0.000002,0.000006,0.000000,0.000000
3055.000000,0.000000,0.000000,0.000002,0.000007,0.000493,0.001550,0.000002,0.000007,0.000000,0.000000
3056.000000,0.000000,0.000000,0.000003,0.000009,0.000489,0.001536,0.000003,0.000009,0.000000,0.000000
3057.000000,0.000000,0.000000,0.000003,0.000010,0.000486,0.001512,0.000003,0.000010,0.000000,0.000000
3058.000000,0.000000,0.000000,0.000004,0.000011,0.000484,0.001477,0.000004,0.000011,0.000000,0.000000
3059.000000,0.000000,0.000000,0.000004,0.000012,0.000482,0.001434,0.000004,0.000012,0.000000,0.000000
3060.000000,0.000000,0.000000,0.000004,0.000013,0.000479,0.001383,0.000004,0.000013,0.000000,0.000000
3062.000000,0.000000,0.000000,0.000001,0.000002,0.000467,0.001229,0.000001,0.000002,0.000000,0.000000
3064.000000,0.000000,0.000000,0.000002,0.000005,0.000470,0.001068,0.000002,0.000005,0.000000,0.000000
3065.000000,0.000000,0.000000,0.000002,0.000005,0.000475,0.000975,0.000002,0.000005,0.000000,0.000000
3066.000000,0.000000,0.000000,0.000003,0.000006,0.000484,0.000873,0.000003,0.000006,0.000000,0.000000
3067.000000,0.000000,0.000000,0.000003,0.000007,0.000496,0.000764,0.000003,0.000007,0.000000,0.000000
3068.000000,0.000000,0.000000,0.000003,0.000007,0.000513,0.000649,0.000003,0.000007,0.000000,0.000000
3069.000000,0.000000,0.000000,0.000004,0.000007,0.000533,0.000529,0.000004,0.000007,0.000000,0.000000
