I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21
67.000000,0.006836,0.003906,0.010198,0.007742,-0.561747,-0.001591,-0.003946,0.000000,0.033684,0.000000,0.000000,0.000000,0.000000,0.000090,-0.000269,0.011688,-0.040784,0.000090,-0.000269,0.000050,0.000062
68.000000,0.011230,0.002930,0.010154,0.007808,-0.561662,-0.001560,-0.003946,0.000000,0.033684,0.000000,0.000000,0.000000,0.000000,0.000101,-0.000311,0.011246,-0.041514,0.000101,-0.000311,0.000050,0.000062
69.000000,0.009766,0.001953,0.010108,0.007873,-0.561574,-0.001525,-0.003946,0.000000,0.033684,0.000000,0.000000,0.000000,0.000000,0.000112,-0.000353,0.010791,-0.042225,0.000112,-0.000353,0.000050,0.000062
70.000000,0.007813,0.003906,0.010061,0.007936,-0.561480,-0.001489,-0.003945,0.000000,0.033684,0.000000,0.000000,0.000000,0.000000,0.000123,-0.000396,0.010322,-0.042917,0.000123,-0.000396,0.000050,0.000062
72.000000,0.009277,0.004883,0.009963,0.008056,-0.561287,-0.001411,-0.003944,0.000000,0.020682,0.000000,0.000000,0.000000,0.000000,0.000019,-0.000086,0.009143,-0.043385,0.000019,-0.000086,0.000030,0.000038
73.000000,0.007813,0.003906,0.009912,0.008113,-0.561191,-0.001371,-0.003944,0.000000,0.020682,0.000000,0.000000,0.000000,0.000000,0.000027,-0.000130,0.008641,-0.044019,0.000027,-0.000130,0.000030,0.000038
74.000000,0.011230,0.003906,0.009861,0.008168,-0.561094,-0.001333,-0.003943,0.000000,0.020682,0.000000,0.000000,0.000000,0.000000,0.000036,-0.000175,0.008131,-0.044631,0.000036,-0.000175,0.000030,0.000038
75.000000,0.008301,0.003418,0.009809,0.008220,-0.560999,-0.001297,-0.003943,0.000000,0.020682,0.000000,0.000000,0.000000,0.000000,0.000043,-0.000220,0.007614,-0.045222,0.000043,-0.000220,0.000030,0.000038
76.000000,0.009277,0.004395,0.009756,0.008271,-0.560905,-0.001264,-0.003942,0.000000,0.020682,0.000000,0.000000,0.000000,0.000000,0.000050,-0.000266,0.007090,-0.045792,0.000050,-0.000266,0.000030,0.000038
77.000000,0.009766,0.006836,0.009703,0.008320,-0.560812,-0.001231,-0.003942,0.000000,0.020682,0.000000,0.000000,0.000000,0.000000,0.000057,-0.000312,0.006561,-0.046341,0.000057,-0.000312,0.000030,0.000038
78.000000,0.010254,0.002930,0.009649,0.008367,-0.560719,-0.001199,-0.003941,0.000000,0.020682,0.000000,0.000000,0.000000,0.000000,0.000063,-0.000359,0.006027,-0.046868,0.000063,-0.000359,0.000030,0.000038
79.000000,0.009277,0.001465,0.009595,0.008412,-0.560626,-0.001168,-0.003941,0.000000,0.020682,0.000000,0.000000,0.000000,0.000000,0.000068,-0.000406,0.005489,-0.047375,0.000068,-0.000406,0.000030,0.000038
80.000000,0.011719,0.001953,0.009540,0.008455,-0.560533,-0.001137,-0.003940,0.000000,0.020682,0.000000,0.000000,0.000000,0.000000,0.000073,-0.000454,0.004948,-0.047860,0.000073,-0.000454,0.000030,0.000038
82.000000,0.008789,0.003906,0.009430,0.008535,-0.560351,-0.001080,-0.003939,0.000000,0.012699,0.000000,0.000000,0.000000,0.000000,0.000008,-0.000095,0.003761,-0.047812,0.000008,-0.000095,0.000019,0.000023
84.000000,0.009766,0.001953,0.009320,0.008607,-0.560173,-0.001027,-0.003938,0.000000,0.012699,0.000000,0.000000,0.000000,0.000000,0.000014,-0.000192,0.002672,-0.048639,0.000014,-0.000192,0.000019,0.000023
85.000000,0.009277,0.002930,0.009265,0.008640,-0.560083,-0.001003,-0.003938,0.000000,0.012699,0.000000,0.000000,0.000000,0.000000,0.000016,-0.000241,0.002129,-0.049022,0.000016,-0.000241,0.000019,0.000023
86.000000,0.009277,0.005859,0.009211,0.008671,-0.559992,-0.000981,-0.003937,0.000000,0.012699,0.000000,0.000000,0.000000,0.000000,0.000018,-0.000290,0.001590,-0.049386,0.000018,-0.000290,0.000019,0.000023
87.000000,0.011719,0.002441,0.009156,0.008700,-0.559902,-0.000958,-0.003936,0.000000,0.012699,0.000000,0.000000,0.000000,0.000000,0.000019,-0.000340,0.001054,-0.049730,0.000019,-0.000340,0.000019,0.000023
88.000000,0.008789,0.005371,0.009103,0.008728,-0.559815,-0.000933,-0.003936,0.000000,0.012699,0.000000,0.000000,0.000000,0.000000,0.000019,-0.000390,0.000523,-0.050054,0.000019,-0.000390,0.000019,0.000023
89.000000,0.011230,0.004883,0.009049,0.008754,-0.559731,-0.000906,-0.003935,0.000000,0.012699,0.000000,0.000000,0.000000,0.000000,0.000019,-0.000441,-0.000003,-0.050359,0.000019,-0.000441,0.000019,0.000023
90.000000,0.007813,0.006348,0.008997,0.008778,-0.559652,-0.000877,-0.003935,0.000000,0.012699,0.000000,0.000000,0.000000,0.000000,0.000019,-0.000491,-0.000524,-0.050643,0.000019,-0.000491,0.000019,0.000023
92.000000,0.007324,0.002930,0.008894,0.008820,-0.559514,-0.000821,-0.003934,0.000000,0.007797,0.000000,0.000000,0.000000,0.000000,-0.000003,-0.000100,-0.001534,-0.050142,-0.000003,-0.000100,0.000011,0.000014
93.000000,0.009766,0.001953,0.008843,0.008839,-0.559453,-0.000794,-0.003933,0.000000,0.007797,0.000000,0.000000,0.000000,0.000000,-0.000005,-0.000150,-0.002032,-0.050370,-0.000005,-0.000150,0.000011,0.000014
94.000000,0.010254,0.004883,0.008794,0.008856,-0.559398,-0.000769,-0.003932,0.000000,0.007797,0.000000,0.000000,0.000000,0.000000,-0.000007,-0.000201,-0.002522,-0.050580,-0.000007,-0.000201,0.000011,0.000014
95.000000,0.009277,0.005859,0.008745,0.008872,-0.559348,-0.000743,-0.003932,0.000000,0.007797,0.000000,0.000000,0.000000,0.000000,-0.000010,-0.000252,-0.003003,-0.050774,-0.000010,-0.000252,0.000011,0.000014
96.000000,0.010254,0.003418,0.008698,0.008886,-0.559302,-0.000717,-0.003931,0.000000,0.007797,0.000000,0.000000,0.000000,0.000000,-0.000014,-0.000303,-0.003474,-0.050950,-0.000014,-0.000303,0.000011,0.000014
