I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10
2347.000000,0.000000,0.000000,-0.000013,-0.000024,-0.001871,-0.003848,-0.000013,-0.000024,0.000000,0.000000
2348.000000,0.000000,0.000000,-0.000014,-0.000027,-0.001843,-0.003899,-0.000014,-0.000027,0.000000,0.000000
2349.000000,0.000000,0.000000,-0.000015,-0.000030,-0.001814,-0.003950,-0.000015,-0.000030,0.000000,0.000000
2350.000000,0.000000,0.000000,-0.000017,-0.000033,-0.001785,-0.004001,-0.000017,-0.000033,0.000000,0.000000
2352.000000,0.000000,0.000000,-0.000003,-0.000008,-0.001690,-0.004021,-0.000003,-0.000008,0.000000,0.000000
2354.000000,0.000000,0.000000,-0.000006,-0.000016,-0.001630,-0.004114,-0.000006,-0.000016,0.000000,0.000000
2355.000000,0.000000,0.000000,-0.000008,-0.000019,-0.001601,-0.004157,-0.000008,-0.000019,0.000000,0.000000
2356.000000,0.000000,0.000000,-0.000009,-0.000023,-0.001572,-0.004198,-0.000009,-0.000023,0.000000,0.000000
2357.000000,0.000000,0.000000,-0.000010,-0.000026,-0.001545,-0.004235,-0.000010,-0.000026,0.000000,0.000000
2358.000000,0.000000,0.000000,-0.000012,-0.000030,-0.001518,-0.004270,-0.000012,-0.000030,0.000000,0.000000
2359.000000,0.000000,0.000000,-0.000013,-0.000033,-0.001492,-0.004301,-0.000013,-0.000033,0.000000,0.000000
2360.000000,0.000000,0.000000,-0.000014,-0.000037,-0.001467,-0.004330,-0.000014,-0.000037,0.000000,0.000000
2362.000000,0.000000,0.000000,-0.000003,-0.000008,-0.001392,-0.004291,-0.000003,-0.000008,0.000000,0.000000
2364.000000,0.000000,0.000000,-0.000005,-0.000016,-0.001350,-0.004328,-0.000005,-0.000016,0.000000,0.000000
2365.000000,0.000000,0.000000,-0.000006,-0.000020,-0.001328,-0.004342,-0.000006,-0.000020,0.000000,0.000000
2366.000000,0.000000,0.000000,-0.000008,-0.000024,-0.001304,-0.004352,-0.000008,-0.000024,0.000000,0.000000
2367.000000,0.000000,0.000000,-0.000009,-0.000028,-0.001279,-0.004359,-0.000009,-0.000028,0.000000,0.000000
2368.000000,0.000000,0.000000,-0.000010,-0.000031,-0.001250,-0.004362,-0.000010,-0.000031,0.000000,0.000000
2369.000000,0.000000,0.000000,-0.000011,-0.000035,-0.001219,-0.004363,-0.000011,-0.000035,0.000000,0.000000
2370.000000,0.000000,0.000000,-0.000011,-0.000038,-0.001185,-0.004360,-0.000011,-0.000038,0.000000,0.000000
2372.000000,0.000000,0.000000,-0.000002,-0.000008,-0.001085,-0.004259,-0.000002,-0.000008,0.000000,0.000000
2374.000000,0.000000,0.000000,-0.000004,-0.000016,-0.000997,-0.004235,-0.000004,-0.000016,0.000000,0.000000
2375.000000,0.000000,0.000000,-0.000005,-0.000020,-0.000948,-0.004219,-0.000005,-0.000020,0.000000,0.000000
2376.000000,0.000000,0.000000,-0.000006,-0.000024,-0.000896,-0.004200,-0.000006,-0.000024,0.000000,0.000000
2377.000000,0.000000,0.000000,-0.000006,-0.000027,-0.000841,-0.004179,-0.000006,-0.000027,0.000000,0.000000
2378.000000,0.000000,0.000000,-0.000007,-0.000031,-0.000782,-0.004154,-0.000007,-0.000031,0.000000,0.000000
2379.000000,0.000000,0.000000,-0.000007,-0.000034,-0.000720,-0.004127,-0.000007,-0.000034,0.000000,0.000000
2380.000000,0.000000,0.000000,-0.000008,-0.000037,-0.000655,-0.004098,-0.000008,-0.000037,0.000000,0.000000
2382.000000,0.000000,0.000000,-0.000001,-0.000008,-0.000504,-0.003950,-0.000001,-0.000008,0.000000,0.000000
2384.000000,0.000000,0.000000,-0.000002,-0.000015,-0.000361,-0.003879,-0.000002,-0.000015,0.000000,0.000000
2385.000000,0.000000,0.000000,-0.000002,-0.000018,-0.000287,-0.003841,-0.000002,-0.000018,0.000000,0.000000
2386.000000,0.000000,0.000000,-0.000002,-0.000022,-0.000212,-0.003801,-0.000002,-0.000022,0.000000,0.000000
2387.000000,0.000000,0.000000,-0.000002,-0.000025,-0.000136,-0.003761,-0.000002,-0.000025,0.000000,0.000000
2388.000000,0.000000,0.000000,-0.000002,-0.000028,-0.000058,-0.003720,-0.000002,-0.000028,0.000000,0.000000
2389.000000,0.000000,0.000000,-0.000002,-0.000031,0.000020,-0.003677,-0.000002,-0.000031,0.000000,0.000000
