I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19
2.415517,0.000000,8.695862,590.033936,0.000000,-2.415517,-0.000000,-8.695862,-590.303955,0.000000,-2.384483,0.000000,-8.584138,-547.691589,0.000000,2.384483,0.000000,8.584138,547.151306,0.000000
2.415517,0.000000,8.695862,590.686157,0.000000,-2.415517,-0.000000,-8.695862,-590.956116,0.000000,-2.384483,0.000000,-8.584138,-548.335388,0.000000,2.384483,0.000000,8.584138,547.795166,0.000000
2.390255,0.000000,8.604918,591.331482,0.000000,-2.390255,-0.000000,-8.604918,-591.601440,0.000000,-2.409745,0.000000,-8.675082,-548.986023,0.000000,2.409745,0.220696,7.880579,548.386230,0.000000
2.390255,0.000000,8.604918,591.976807,0.000000,-2.390255,-0.000000,-8.604918,-592.246826,0.000000,-2.409745,0.000000,-8.675082,-549.636658,0.000000,2.409745,0.171989,8.055923,548.990417,0.000000
2.495366,0.000000,8.983316,592.650574,0.000000,-2.495366,-0.220696,-8.188812,-592.860962,0.000000,-2.304635,0.000000,-8.296684,-550.258911,0.000000,2.304635,0.134032,7.814170,549.576477,0.000000
2.495366,0.000000,8.983316,593.324280,0.000000,-2.495366,-0.171989,-8.364156,-593.488281,0.000000,-2.304635,0.000000,-8.296684,-550.881226,0.000000,2.304635,0.104452,7.920658,550.170532,0.000000
2.486836,0.000000,8.952609,593.995728,0.000000,-2.486836,-0.134032,-8.470095,-594.123535,0.000000,-2.313164,0.000000,-8.327391,-551.505737,0.000000,2.313164,0.081400,8.034352,550.773132,0.000000
2.486836,0.000000,8.952609,594.667175,0.000000,-2.486836,-0.104452,-8.576583,-594.766785,0.000000,-2.313164,0.000000,-8.327391,-552.130249,0.000000,2.313164,0.063435,8.099025,551.380554,0.000000
2.544358,0.000000,9.159689,595.354187,0.000000,-2.544358,-0.081400,-8.866650,-595.431763,0.000000,-2.255642,0.000000,-8.120312,-552.739319,0.000000,2.255642,0.049435,7.942345,551.976257,0.000000
2.544358,0.000000,9.159689,596.041199,0.000000,-2.544358,-0.063435,-8.931322,-596.101624,0.000000,-2.255642,0.000000,-8.120312,-553.348328,0.000000,2.255642,0.038525,7.981621,552.574890,0.000000
